QouteText,is_legal
"Aerodynamicists often advocate the use of a very tall, narrow sail for efficiency to windward, and although there is evidence to support this the practical disadvantages may be decisive. The choice of shape will often be influenced by considerations of mast position and helm effects, as discussed in Chapter 6.",0
The positions of the furled battens in Fig. 2.4 and 2.6 show the extreme limits that can be obtained in that sail using modern synthetic sailcloth which will not distort diagonally.,0
"If beneficial slot effect can be induced in multi-masted Chinese rigs it should be possible to demonstrate, by tufting, that the turbulence in the airflow is reduced by it. It is possible that a small junk foresail can be made to improve the efficiency of a junk mainsail, and that the sail plans shown in Fig. 1.3 c, e and h benefit from this effect, but we have as yet no evidence of it.",0
"Most Western seamen feel instinctively that a 'fanned' sail, with the yard at a steep angle, should be more efficient than a square-headed sail (compare Figs. 16.2 and 16.4), but this is not yet established very firmly. The square head is used in China on a number of junks of apparently advanced design, both seagoing and inland, and is perhaps best suited to tall, narrow sails.",0
"With centre }^ and radius }H, mark H! which is the after end of batten 2 when furled.",0
"It is best to use a thick sheet of balsa wood, because balsa can be easily curved when wet and it can hold that curve once it is dry. The canopy pattern on page 39 shows that it has a wavelike appearance.",0
A scale drawing of the model’s display stand and a copy of a 1467 B.C. pottery shard from Queen Hatsheput’s time period can be found on page 42.,0
The two steering oars are to be mounted onto the boat’s stern with steering oar supports. (See page 45 for this pattern.) You will need to drill one hole in each support where indicated.,0
Whether or not this is the whole truth is beyond the scope of this book.,0
"There is also a period floor design for the throne platform on page 41 (this is optional). Once all of these parts have been made, set them aside for assembly later.",0
"In our present state of knowledge the choice of rig should be based on considerations of size, mast position, and steering effects, rather than on half-digested aerodynamics.",0
This special piece will be mounted on the stand later. The base’s mounting post that supports the completed model is made from a 0.016″ round brass rod that is 2″ long.,0
